YPL240C YMR186W 0.7795679050965174
YOR045W YDL061C 0.8356586491668146
YOR045W YLR185W 0.8334670248394361
YOR045W YPL098C 0.7658217902809537
YOR045W YER019C-A 0.8358292533838896
YOR045W YHR072W-A 0.7757603078823994
YOR045W YJR135W-A 0.7994460811023281
YOR045W YOL012C 0.7416055005340944
YOR045W YOL026C 0.7768811528555498
YOR045W YPL010W 0.7450590443373202
YOR045W YLR229C 0.7659074146169399
YOR045W YFR032C-A 0.798663446830423
YOR045W YNL070W 0.9015216685453126
YOR045W YHL001W 0.7818823218993399
YOR045W YKR057W 0.7969145014817887
YOR045W YBR109C 0.7406584119427305
YOR045W YKL006W 0.746165880717593
YOR045W YMR194W 0.7551982481688125
YOR045W YLR367W 0.7963437414435244
YOR045W YLR167W 0.7366274239836247
YOR045W YOR286W 0.784788873252593
YOR045W YDL081C 0.8184845419836274
YOR045W YER009W 0.8116937956658989
YOR045W YGL030W 0.7404905340761387
YOR045W YLR287C-A 0.7875917521047409
YOR045W YBR252W 0.7990102427766337
YOR045W YNR036C 0.8357537795593871
YOR045W YPR044C 0.7591938636241278
YOR045W YPR043W 0.7861702413789281
YOR045W YJL178C 0.753609331391947
YOR045W YDR378C 0.8099363465016012
YOR045W YPL037C 0.8001275620790436
YOR045W YGR063C 0.7569082488320124
YOR045W YLR043C 0.8735442337215956
YOR045W YER087C-B 0.8715349980852396
YOR045W YLR388W 0.8106421988812749
YOR045W YPL234C 0.7603715641533809
YOR045W YPL059W 0.8031815078702331
YOR045W YCL007C 0.7699975268493024
YOR045W YML081C-A 0.778577849431325
YOR045W YHR141C 0.7417655977627338
YOR045W YPL218W 0.7934967872903691
YOR045W YCR028C-A 0.7449754031948441
YOR045W YLR333C 0.789788586889928
YOR045W YML024W 0.8077997161289217
YOR045W YOR224C 0.7552358904399235
YOR045W YGR027C 0.7514188061410081
YOR045W YHR005C-A 0.814199715746905
YOR045W YGR181W 0.7612822776024423
YOR045W YLR264W 0.7356613012479795
YOR045W YPR052C 0.7888538627690326
YOR045W YPL143W 0.8138551450694483
YOR045W YLR062C 0.7701322522785502
YOR045W YLR061W 0.7621914000814809
YOR045W YGR034W 0.7978392174235011
YOR045W YGL103W 0.7473868182375394
YOR045W YOR369C 0.7391255424369381
YOR045W YNL244C 0.8114181512143344
YOR045W YGR037C 0.7736571505107812
YOR045W YNL135C 0.766682506962232
YOR045W YDR447C 0.750774798539189
YOR045W YKL058W 0.7639563595271166
YOR045W YKL156W 0.7370302761528246
YOR045W YMR292W 0.8057657815745043
YOR045W YBL002W 0.7669651701617524
YOR045W YER057C 0.7360249011051005
YOR045W YER117W 0.7570511093197004
YOR045W YOR020C 0.7996057830634344
YOR045W YGL200C 0.7922009125762011
YOR045W YJR063W 0.7768280730453061
YOR045W YNL162W 0.792783130651504
YOR045W YPL271W 0.7802863438877747
YOR045W YPL183W-A 0.7936861280270162
YOR045W YMR071C 0.7967904071574975
YOR045W YFL017W-A 0.7834375196658907
YOR045W YOR234C 0.7935672787480902
YOR045W YLR344W 0.7784631606681387
YOR045W YJR094W-A 0.8108208776500068
YDL061C YGR214W 0.7576326808106358
YDL061C YDR471W 0.8031341732288799
YDL061C YER056C-A 0.8700261047436895
YDL061C YLR185W 0.9356451896331044
YDL061C YBL027W 0.7906531699046869
YDL061C YBL026W 0.7913851937933253
YDL061C YER019C-A 0.8022400545832693
YDL061C YHR072W-A 0.8294993551351699
YDL061C YJR135W-A 0.7830636933622731
YDL061C YLR448W 0.8290955755094258
YDL061C YOL012C 0.7447726667888244
YDL061C YBR084C-A 0.7860396421818188
YDL061C YPL010W 0.7362186264221637
YDL061C YOR276W 0.803601329812238
YDL061C YJR047C 0.7492918349735047
YDL061C YPR028W 0.7630733341418192
YDL061C YGR085C 0.8013805601640337
YDL061C YDR225W 0.8218562059000154
YDL061C YGR148C 0.780205650676016
YDL061C YFR032C-A 0.931856998884871
YDL061C YNL070W 0.8434381968634634
YDL061C YHL001W 0.9104738764941834
YDL061C YKR057W 0.9165161783312126
YDL061C YDL075W 0.8086037502602513
YDL061C YDL184C 0.7373724197638462
YDL061C YBR106W 0.7556023509854034
YDL061C YOL039W 0.75404322532735
YDL061C YKL006W 0.8957688657558016
YDL061C YHR203C 0.7437319310489792
YDL061C YMR194W 0.8485653088472271
YDL061C YLR367W 0.9413109037006397
YDL061C YLR167W 0.8953690085701049
YDL061C YNL069C 0.8262989897233872
YDL061C YPL090C 0.781763023254538
YDL061C YPL220W 0.8546952701010151
YDL061C YDL081C 0.9213633224656632
YDL061C YER009W 0.8524480711610838
YDL061C YNL067W 0.8196790971989945
YDL061C YGL031C 0.8093844277843937
YDL061C YDL083C 0.8507021149165819
YDL061C YDL082W 0.7731996130396113
YDL061C YGL030W 0.9005538235113992
YDL061C YLR287C-A 0.8930394707066359
YDL061C YJR104C 0.7648047451216856
YDL061C YBR252W 0.8317476791121984
YDL061C YNR036C 0.738320112205577
YDL061C YEL054C 0.8819920298008973
YDL061C YJL177W 0.8484399249441953
YDL061C YPR044C 0.9110217622544617
YDL061C YPR043W 0.9174488527929424
YDL061C YJL178C 0.7445306225683648
YDL061C YGL135W 0.8608271164301483
YDL061C YFL034C-A 0.8258261022237217
YDL061C YMR242C 0.8838854606341869
YDL061C YPL198W 0.7865420213808924
YDL061C YDR378C 0.7943498267879783
YDL061C YOR312C 0.8701648523423583
YDL061C YOL040C 0.8846271451011568
YDL061C YPL249C-A 0.875817264919818
YDL061C YPL037C 0.8746693216618888
YDL061C YKL180W 0.814012410207569
YDL061C YDR418W 0.8565495075953498
YDL061C YML026C 0.7747743636650903
YDL061C YGR063C 0.779324315236065
YDL061C YLR043C 0.8597896321938704
YDL061C YHR010W 0.8672037383803171
YDL061C YMR230W 0.7653141820474428
YDL061C YCR031C 0.8443856980620762
YDL061C YER087C-B 0.8191549615925607
YDL061C YLR388W 0.9364380378124191
YDL061C YPL234C 0.7628462523400642
YDL061C YIL018W 0.7801863795151845
YDL061C YCL007C 0.773599243265969
YDL061C YOL120C 0.8362998601795667
YDL061C YDL130W 0.8331979276185434
YDL061C YLR075W 0.7814835873606479
YDL061C YKR094C 0.7685306831059274
YDL061C YOL127W 0.8764196986117665
YDL061C YOL121C 0.8894266411442154
YDL061C YHR141C 0.9042665359539263
YDL061C YPL218W 0.8005421200851849
YDL061C YML022W 0.7386712170869575
YDL061C YCR028C-A 0.7767288033372338
YDL061C YLR333C 0.9077589241350151
YDL061C YJL190C 0.8667216916218862
YDL061C YML024W 0.938883083021958
YDL061C YOR224C 0.8613114372814402
YDL061C YIL148W 0.8985959065288194
YDL061C YDL136W 0.7694613827455544
YDL061C YGR027C 0.8979731061177075
YDL061C YHR005C-A 0.798092542247625
YDL061C YLR264W 0.893854286823776
YDL061C YPR052C 0.8610983385100635
YDL061C YNL302C 0.8985477372783289
YDL061C YNL301C 0.886809772141941
YDL061C YPL143W 0.9581368803183353
YDL061C YLR062C 0.9380266541283009
YDL061C YLR061W 0.9324230470619875
YDL061C YDR382W 0.7366534848904978
YDL061C YMR142C 0.8317091985282098
YDL061C YGR034W 0.9519627564438407
YDL061C YEL026W 0.8449702491869749
YDL061C YJR123W 0.8204838552459461
YDL061C YDR064W 0.8205645810150339
YDL061C YGL103W 0.912722700845706
YDL061C YBL087C 0.8688335374678017
YDL061C YOR369C 0.8677011301973275
YDL061C YNL244C 0.8798011868301419
YDL061C YLR293C 0.7719453496395062
YDL061C YJL188C 0.7906483530020679
YDL061C YGL054C 0.7710200713939966
YDL061C YLR325C 0.8905132908812143
YDL061C YGR037C 0.8096386959970855
YDL061C YDR276C 0.8073342074077752
YDL061C YDL133C-A 0.8049231358001732
YDL061C YDR447C 0.8665101175173555
YDL061C YPL079W 0.8913423695614625
YDL061C YIL069C 0.8508584131545053
YDL061C YKL058W 0.7535299000657294
YDL061C YKL156W 0.8831372837464851
YDL061C YKL056C 0.8081362530443876
YDL061C YMR292W 0.7673584984856785
YDL061C YHL015W 0.8405200122470432
YDL061C YBR189W 0.8039229622246912
YDL061C YBL002W 0.8325906124539908
YDL061C YBL003C 0.7917498404506473
YDL061C YER117W 0.9226089855499913
YDL061C YNL096C 0.7767350890761279
YDL061C YHR143W-A 0.7731738630293963
YDL061C YOR182C 0.81071221099199
YDL061C YPL081W 0.8622455622958203
YDL061C YOR293W 0.8678284781218812
YDL061C YGL200C 0.7853415801713234
YDL061C YJR063W 0.8083626428935402
YDL061C YDR450W 0.872391567408412
YDL061C YBL092W 0.8776778247010808
YDL061C YDR454C 0.7687288467818071
YDL061C YNL162W 0.9250813800686433
YDL061C YGR118W 0.8587671796870157
YDL061C YIL051C 0.7412005982787818
YDL061C YBR191W 0.8897938324327949
YDL061C YIL052C 0.8497997117107721
YDL061C YML073C 0.8482341076757562
YDL061C YFL017W-A 0.8165531715219299
YDL061C YOR234C 0.9325311074285332
YDL061C YGL189C 0.8388338480151654
YDL061C YJL136C 0.8867838060456948
YDL061C YLR344W 0.9179794040811953
YDL061C YER131W 0.8650496472949155
YDL061C YIL133C 0.8467083557721901
YDL061C YDL191W 0.7702184645806187
YDL061C YMR123W 0.7979998117897418
YDL061C YJR145C 0.7384229776245519
YDL061C YJR094W-A 0.9347982632778643
YOR046C YNL308C 0.7457097499466885
YOR046C YOR198C 0.7391028857728904
YOR046C YNR003C 0.8024500813402731
YGR215W YDR139C 0.7667915184012318
YGR215W YMR225C 0.7669402568105169
YGR215W YBR282W 0.8281734340535063
YGR215W YBR162W-A 0.7838993534659898
YGR215W YOR286W 0.7423542224754027
YGR215W YNL284C 0.7592535494312008
YGR215W YDL045W-A 0.7894680429039196
YGR215W YOR265W 0.7388392706553776
YGR215W YBR262C 0.756620657573416
YGR215W YKL138C 0.7537387251665906
YGR215W YGR181W 0.7945594603882449
YGR215W YDL135C 0.7487778930696107
YGR215W YLR438C-A 0.7512743771313297
YGR215W YML009C 0.7613824006567774
YGR215W YNL306W 0.8211558632959002
YGR215W YMR286W 0.7666167754486005
YGR215W YGL070C 0.7354170210611817
YOR047C YFR002W 0.7741258206293569
YGR135W YDR139C 0.7358349319282935
YGR135W YDR339C 0.7641418888968791
YGR135W YOL038W 0.8155896244769217
YGR135W YBR162W-A 0.7675372002572275
YGR135W YDR002W 0.7640942731253306
YGR135W YKL117W 0.7441052040321563
YGR135W YBL041W 0.7369624590593934
YGR135W YBR253W 0.7440606955329949
YGR135W YLR421C 0.7744212058990004
YGR135W YEL051W 0.80906239134201
YGR135W YER012W 0.7735054631971326
YGR135W YPL117C 0.7400804633686034
YGR135W YFR004W 0.8446878702759895
YGR135W YMR314W 0.7888118000893526
YGR135W YOR265W 0.7518488188470245
YGR135W YKL214C 0.7478973487704651
YGR135W YGR167W 0.7608573031821132
YGR135W YPL129W 0.7405151313177534
YGR135W YBR164C 0.7987848178013339
YGR135W YGR253C 0.8849862780255247
YGR135W YMR260C 0.7361498928370015
YGR135W YDL135C 0.7850356156844849
YGR135W YOR362C 0.750546534564685
YGR135W YBR171W 0.7754067452124092
YGR135W YML094W 0.740572542309288
YGR135W YOL111C 0.7383239451274128
YGR135W YLR292C 0.7711121617605144
YGR135W YJR069C 0.7474205870787922
YGR135W YGL070C 0.7721950489231239
YGR135W YOR232W 0.8180544325428601
YDL201W YLR449W 0.7383851664953032
YDL201W YML063W 0.7616652689945707
YDL201W YNR015W 0.7424294849646157
YDL201W YAL059W 0.7519223739781721
YDL201W YCL059C 0.7378275620601057
YDL201W YLR175W 0.7497604679462779
YDL201W YJL148W 0.7680913665205951
YDL201W YGR078C 0.7380730755991518
YDL201W YGR159C 0.7485796853838016
YDL201W YPL117C 0.734869059172843
YDL201W YNL112W 0.7401989628493172
YDL201W YBR154C 0.7787908123308668
YDL201W YDR087C 0.7929869128431658
YDL201W YKL021C 0.7805031831849158
YDL201W YIL019W 0.7438326978132797
YDL201W YDR361C 0.7421485010338117
YDL201W YGR173W 0.7748876250196369
YDL201W YDR429C 0.8206736331560959
YDL201W YHR148W 0.7572716114185887
YDL201W YDR280W 0.7551960900001519
YDL201W YGR187C 0.8428034190039954
YDL201W YKR081C 0.7845871570323527
YDL201W YOL077C 0.7604766888434222
YDL201W YMR146C 0.7437637743937138
YDL201W YNL248C 0.7705928126123543
YDL201W YOR078W 0.7388837576698415
YDL201W YGR195W 0.831720022433312
YDL201W YJL122W 0.8202864564726448
YDL201W YMR131C 0.8318262014921027
YDL201W YOR294W 0.7673274855386402
YDL201W YGR123C 0.746730619406508
YDL201W YER126C 0.7942895791994492
YDL201W YLR197W 0.8022337292295059
YDL201W YCL031C 0.8006859192097836
YDL201W YNL002C 0.7624284730212411
YDL201W YGL078C 0.7925861533845331
YDL201W YAL025C 0.7597670407436722
YDL201W YNR003C 0.7459626154004506
YPL019C YHR215W 0.7414451914203658
YPL019C YER036C 0.7661800661226724
YPL019C YGR155W 0.7438195366151125
YPL019C YER165W 0.7611045273822656
YPL019C YML123C 0.7814824564055055
